                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    211,                 1.3315,                 1.4027,                0.73779,                0.84994,                0.77734,                0.85256,                0.84897,                0.52453,                 0.7254,                0.74508,                0.74208,                 0.3598,                 1.1951,                 1.4495,                0.69104,                0.85253,             0.00042809,             0.00042809,             0.00042809
                    212,                 1.4475,                 1.6621,                0.77149,                0.85731,                0.77734,                0.85256,                0.84897,                0.52453,                 0.7254,                0.74508,                0.74208,                 0.3598,                 1.1951,                 1.4495,                0.69104,                0.85253,             0.00041974,             0.00041974,             0.00041974
                    213,                 1.4513,                 1.6797,                0.79589,                0.87244,                0.77734,                0.85256,                0.84897,                0.52453,                 0.7254,                0.74508,                0.74208,                 0.3598,                 1.1951,                 1.4495,                0.69104,                0.85253,             0.00041145,             0.00041145,             0.00041145
                    214,                 1.3342,                 1.6484,                0.77821,                0.87486,                0.80259,                0.80789,                 0.8474,                0.52097,                0.72552,                0.74554,                0.74003,                 0.3505,                 1.1758,                 1.4514,                0.68979,                0.85202,             0.00040322,             0.00040322,             0.00040322
                    215,                  1.455,                 1.8042,                0.80362,                0.85515,                0.80259,                0.80789,                 0.8474,                0.52097,                0.72552,                0.74554,                0.74003,                 0.3505,                 1.1758,                 1.4514,                0.68979,                0.85202,             0.00039506,             0.00039506,             0.00039506
                    216,                 1.1783,                 1.4055,                0.73074,                0.85424,                0.80259,                0.80789,                 0.8474,                0.52097,                0.72552,                0.74554,                0.74003,                 0.3505,                 1.1758,                 1.4514,                0.68979,                0.85202,             0.00038697,             0.00038697,             0.00038697
                    217,                  1.336,                  1.456,                0.76633,                0.85374,                0.80259,                0.80789,                 0.8474,                0.52097,                0.72552,                0.74554,                0.74003,                 0.3505,                 1.1758,                 1.4514,                0.68979,                0.85202,             0.00037895,             0.00037895,             0.00037895
                    218,                 1.2319,                 1.3321,                 0.7501,                0.84963,                0.76948,                0.83974,                0.82896,                0.52753,                 0.7114,                0.74359,                0.73592,                0.33737,                 1.1712,                 1.4395,                0.68628,                 0.8517,               0.000371,               0.000371,               0.000371
                    219,                 1.1872,                 1.2763,                0.75658,                0.85308,                0.76948,                0.83974,                0.82896,                0.52753,                 0.7114,                0.74359,                0.73592,                0.33737,                 1.1712,                 1.4395,                0.68628,                 0.8517,             0.00036311,             0.00036311,             0.00036311
                    220,                 1.4325,                 1.5499,                0.80553,                0.84424,                0.76948,                0.83974,                0.82896,                0.52753,                 0.7114,                0.74359,                0.73592,                0.33737,                 1.1712,                 1.4395,                0.68628,                 0.8517,              0.0003553,              0.0003553,              0.0003553
                    221,                 1.1957,                 1.4093,                0.72488,                0.85475,                0.76948,                0.83974,                0.82896,                0.52753,                 0.7114,                0.74359,                0.73592,                0.33737,                 1.1712,                 1.4395,                0.68628,                 0.8517,             0.00034756,             0.00034756,             0.00034756
                    222,                 1.3808,                 1.6497,                0.78132,                0.88214,                0.77577,                0.86494,                0.85543,                0.53144,                0.71118,                0.74188,                0.73596,                 0.3315,                  1.159,                 1.4304,                0.69238,                0.84755,             0.00033989,             0.00033989,             0.00033989
                    223,                 1.3204,                 1.4183,                0.77916,                0.84604,                0.77577,                0.86494,                0.85543,                0.53144,                0.71118,                0.74188,                0.73596,                 0.3315,                  1.159,                 1.4304,                0.69238,                0.84755,              0.0003323,              0.0003323,              0.0003323
                    224,                 1.3633,                 1.6262,                0.76852,                0.86256,                0.77577,                0.86494,                0.85543,                0.53144,                0.71118,                0.74188,                0.73596,                 0.3315,                  1.159,                 1.4304,                0.69238,                0.84755,             0.00032478,             0.00032478,             0.00032478
                    225,                  1.322,                 1.5299,                0.75191,                0.86007,                0.77577,                0.86494,                0.85543,                0.53144,                0.71118,                0.74188,                0.73596,                 0.3315,                  1.159,                 1.4304,                0.69238,                0.84755,             0.00031733,             0.00031733,             0.00031733
                    226,                 1.3222,                 1.5575,                0.75947,                0.86188,                 0.7563,                0.85546,                0.83854,                  0.531,                0.71869,                0.73695,                0.73544,                0.34978,                 1.1498,                 1.4547,                 0.6962,                0.84619,             0.00030996,             0.00030996,             0.00030996
                    227,                 1.2806,                 1.4977,                0.78113,                0.85925,                 0.7563,                0.85546,                0.83854,                  0.531,                0.71869,                0.73695,                0.73544,                0.34978,                 1.1498,                 1.4547,                 0.6962,                0.84619,             0.00030267,             0.00030267,             0.00030267
                    228,                  1.433,                 1.6134,                0.79193,                0.85386,                 0.7563,                0.85546,                0.83854,                  0.531,                0.71869,                0.73695,                0.73544,                0.34978,                 1.1498,                 1.4547,                 0.6962,                0.84619,             0.00029546,             0.00029546,             0.00029546
                    229,                 1.3228,                 1.6292,                0.76125,                0.87163,                 0.7563,                0.85546,                0.83854,                  0.531,                0.71869,                0.73695,                0.73544,                0.34978,                 1.1498,                 1.4547,                 0.6962,                0.84619,             0.00028832,             0.00028832,             0.00028832
                    230,                 1.3307,                 1.4779,                0.78568,                0.85587,                0.74403,                0.86538,                0.84194,                0.52526,                0.70736,                0.72827,                0.73263,                0.34883,                 1.1658,                 1.4714,                0.70012,                0.84564,             0.00028126,             0.00028126,             0.00028126
                    231,                 1.3407,                 1.5116,                0.78073,                0.85601,                0.74403,                0.86538,                0.84194,                0.52526,                0.70736,                0.72827,                0.73263,                0.34883,                 1.1658,                 1.4714,                0.70012,                0.84564,             0.00027429,             0.00027429,             0.00027429
                    232,                 1.3233,                  1.513,                0.75108,                0.84532,                0.74403,                0.86538,                0.84194,                0.52526,                0.70736,                0.72827,                0.73263,                0.34883,                 1.1658,                 1.4714,                0.70012,                0.84564,             0.00026739,             0.00026739,             0.00026739
                    233,                 1.5121,                 1.6786,                 0.8438,                0.86906,                0.74403,                0.86538,                0.84194,                0.52526,                0.70736,                0.72827,                0.73263,                0.34883,                 1.1658,                 1.4714,                0.70012,                0.84564,             0.00026057,             0.00026057,             0.00026057
                    234,                 1.3517,                 1.5621,                0.77594,                0.85881,                0.74551,                0.86381,                0.84027,                0.52219,                0.71493,                0.73953,                0.74609,                0.33767,                 1.1726,                 1.4822,                0.69588,                0.84695,             0.00025384,             0.00025384,             0.00025384
                    235,                 1.2678,                 1.4532,                 0.7337,                0.85497,                0.74551,                0.86381,                0.84027,                0.52219,                0.71493,                0.73953,                0.74609,                0.33767,                 1.1726,                 1.4822,                0.69588,                0.84695,             0.00024719,             0.00024719,             0.00024719
                    236,                 1.2764,                 1.5796,                0.78912,                0.87239,                0.74551,                0.86381,                0.84027,                0.52219,                0.71493,                0.73953,                0.74609,                0.33767,                 1.1726,                 1.4822,                0.69588,                0.84695,             0.00024063,             0.00024063,             0.00024063
                    237,                 1.3217,                 1.5612,                0.75783,                0.86921,                0.74551,                0.86381,                0.84027,                0.52219,                0.71493,                0.73953,                0.74609,                0.33767,                 1.1726,                 1.4822,                0.69588,                0.84695,             0.00023414,             0.00023414,             0.00023414
                    238,                 1.2716,                 1.5483,                0.75907,                0.86184,                0.74531,                0.86288,                0.83373,                0.52738,                0.71478,                0.72436,                0.74007,                 0.3357,                 1.1726,                 1.4718,                0.69097,                0.84714,             0.00022775,             0.00022775,             0.00022775
                    239,                   1.21,                 1.4575,                0.70521,                0.84732,                0.74531,                0.86288,                0.83373,                0.52738,                0.71478,                0.72436,                0.74007,                 0.3357,                 1.1726,                 1.4718,                0.69097,                0.84714,             0.00022144,             0.00022144,             0.00022144
                    240,                 1.3761,                 1.7767,                0.79895,                0.85695,                0.74531,                0.86288,                0.83373,                0.52738,                0.71478,                0.72436,                0.74007,                 0.3357,                 1.1726,                 1.4718,                0.69097,                0.84714,             0.00021521,             0.00021521,             0.00021521
                    241,                 1.1951,                 1.3228,                0.69553,                0.84246,                0.74531,                0.86288,                0.83373,                0.52738,                0.71478,                0.72436,                0.74007,                 0.3357,                 1.1726,                 1.4718,                0.69097,                0.84714,             0.00020907,             0.00020907,             0.00020907
                    242,                 1.2944,                 1.4954,                0.74387,                0.85202,                0.75414,                0.85256,                0.84315,                0.53273,                0.72131,                0.71342,                0.70938,                0.33502,                 1.1593,                 1.4509,                  0.686,                0.84809,             0.00020302,             0.00020302,             0.00020302
                    243,                 1.3052,                 1.3953,                0.76744,                0.85094,                0.75414,                0.85256,                0.84315,                0.53273,                0.72131,                0.71342,                0.70938,                0.33502,                 1.1593,                 1.4509,                  0.686,                0.84809,             0.00019706,             0.00019706,             0.00019706
                    244,                 1.4233,                 1.7461,                0.77762,                0.87164,                0.75414,                0.85256,                0.84315,                0.53273,                0.72131,                0.71342,                0.70938,                0.33502,                 1.1593,                 1.4509,                  0.686,                0.84809,             0.00019119,             0.00019119,             0.00019119
                    245,                  1.441,                 1.7273,                0.79183,                0.85947,                0.75414,                0.85256,                0.84315,                0.53273,                0.72131,                0.71342,                0.70938,                0.33502,                 1.1593,                 1.4509,                  0.686,                0.84809,             0.00018541,             0.00018541,             0.00018541
                    246,                 1.1633,                 1.3166,                0.73914,                0.85645,                 0.7562,                0.85498,                0.83967,                 0.5311,                0.73398,                0.72515,                0.72377,                0.33776,                 1.1579,                 1.4368,                0.68688,                0.84896,             0.00017972,             0.00017972,             0.00017972
                    247,                 1.0966,                 1.2642,                0.70555,                0.85107,                 0.7562,                0.85498,                0.83967,                 0.5311,                0.73398,                0.72515,                0.72377,                0.33776,                 1.1579,                 1.4368,                0.68688,                0.84896,             0.00017412,             0.00017412,             0.00017412
                    248,                 1.3613,                 1.5785,                0.76733,                0.86263,                 0.7562,                0.85498,                0.83967,                 0.5311,                0.73398,                0.72515,                0.72377,                0.33776,                 1.1579,                 1.4368,                0.68688,                0.84896,             0.00016861,             0.00016861,             0.00016861
                    249,                 1.2576,                 1.6611,                0.75267,                 0.8746,                 0.7562,                0.85498,                0.83967,                 0.5311,                0.73398,                0.72515,                0.72377,                0.33776,                 1.1579,                 1.4368,                0.68688,                0.84896,             0.00016319,             0.00016319,             0.00016319
                    250,                 1.1171,                 1.2715,                0.70787,                0.84252,                0.80281,                0.78295,                0.83093,                0.52903,                 0.7245,                0.73077,                 0.7215,                0.34053,                 1.1608,                 1.4242,                0.68965,                0.84851,             0.00015787,             0.00015787,             0.00015787
                    251,                 1.2609,                 1.5041,                0.78337,                   0.86,                0.80281,                0.78295,                0.83093,                0.52903,                 0.7245,                0.73077,                 0.7215,                0.34053,                 1.1608,                 1.4242,                0.68965,                0.84851,             0.00015263,             0.00015263,             0.00015263
                    252,                 1.1317,                 1.1946,                0.70902,                0.84221,                0.80281,                0.78295,                0.83093,                0.52903,                 0.7245,                0.73077,                 0.7215,                0.34053,                 1.1608,                 1.4242,                0.68965,                0.84851,              0.0001475,              0.0001475,              0.0001475
                    253,                 1.3488,                 1.6473,                0.74949,                0.87406,                0.80281,                0.78295,                0.83093,                0.52903,                 0.7245,                0.73077,                 0.7215,                0.34053,                 1.1608,                 1.4242,                0.68965,                0.84851,             0.00014246,             0.00014246,             0.00014246
                    254,                 1.3294,                 1.6088,                0.78065,                0.88073,                0.75514,                0.86983,                0.84875,                0.53082,                0.71873,                0.70434,                0.71425,                0.34589,                 1.1598,                 1.4211,                0.69003,                0.84866,             0.00013751,             0.00013751,             0.00013751
                    255,                 1.3349,                 1.6392,                0.78098,                0.86509,                0.75514,                0.86983,                0.84875,                0.53082,                0.71873,                0.70434,                0.71425,                0.34589,                 1.1598,                 1.4211,                0.69003,                0.84866,             0.00013266,             0.00013266,             0.00013266
                    256,                 1.2646,                 1.4453,                 0.7627,                0.85618,                0.75514,                0.86983,                0.84875,                0.53082,                0.71873,                0.70434,                0.71425,                0.34589,                 1.1598,                 1.4211,                0.69003,                0.84866,              0.0001279,              0.0001279,              0.0001279
                    257,                 1.2107,                 1.3134,                0.74766,                0.84568,                0.75514,                0.86983,                0.84875,                0.53082,                0.71873,                0.70434,                0.71425,                0.34589,                 1.1598,                 1.4211,                0.69003,                0.84866,             0.00012325,             0.00012325,             0.00012325
                    258,                  1.269,                 1.4921,                0.75086,                0.86571,                0.79496,                0.82016,                0.84917,                0.53257,                0.71099,                0.72436,                0.72674,                0.34921,                 1.1615,                 1.4158,                0.68804,                 0.8477,             0.00011868,             0.00011868,             0.00011868
                    259,                 1.3168,                 1.3922,                0.74599,                0.85974,                0.79496,                0.82016,                0.84917,                0.53257,                0.71099,                0.72436,                0.72674,                0.34921,                 1.1615,                 1.4158,                0.68804,                 0.8477,             0.00011422,             0.00011422,             0.00011422
                    260,                 1.2486,                 1.3958,                 0.7392,                0.83323,                0.79496,                0.82016,                0.84917,                0.53257,                0.71099,                0.72436,                0.72674,                0.34921,                 1.1615,                 1.4158,                0.68804,                 0.8477,             0.00010986,             0.00010986,             0.00010986
                    261,                 1.1614,                 1.4025,                0.71915,                 0.8489,                0.79496,                0.82016,                0.84917,                0.53257,                0.71099,                0.72436,                0.72674,                0.34921,                 1.1615,                 1.4158,                0.68804,                 0.8477,             0.00010559,             0.00010559,             0.00010559
                    262,                 1.1237,                 1.3212,                0.77789,                0.85941,                0.74358,                0.87179,                0.85138,                0.53497,                0.71908,                0.70557,                0.72452,                0.34586,                 1.1642,                 1.4176,                0.69081,                 0.8463,             0.00010142,             0.00010142,             0.00010142
                    263,                 1.2703,                 1.6918,                0.76542,                0.87602,                0.74358,                0.87179,                0.85138,                0.53497,                0.71908,                0.70557,                0.72452,                0.34586,                 1.1642,                 1.4176,                0.69081,                 0.8463,             9.7355e-05,             9.7355e-05,             9.7355e-05
